Localtime,Receivetime,Week,Seconds,DataCount,PitchRate,RollRate,YawRate,LateralAcc,LongitudinalAcc,VerticalAcc,CrcCheck
2024-02-03_02:04:18,1706925858336693,2299,525770270,1,0.0003247674570981,-0.0003323067881984,0.0004215812429403,-0.0026043719499712,0.0016218839432744,-0.0020113173575233,45898428
2024-02-03_02:04:18,1706925858337046,2299,525770280,1,0.0001488832138746,-0.0003749476696716,0.0004833724714078,0.0011049288991251,-0.0038845121919947,-0.0009859902864432,1855211321
2024-02-03_02:04:18,1706925858337557,2299,525770290,1,0.0003888767202057,-0.0004261740096173,0.0005308583013858,-0.0038588786367397,-0.0056651083454625,0.0028436848701156,3193157106
2024-02-03_02:04:18,1706925858338391,2299,525770300,2,0.0008792970563994,-0.0009993581749316,0.0011419188117097,-0.0082905623403651,-0.0090707197727234,0.0201259928208525,3350641266
2024-02-03_02:04:18,1706925858338819,2299,525770310,1,-1.92494578795e-05,-0.0003643720904826,0.0005792139750359,0.0058372980402232,0.0050184188327073,0.0158125495759989,2380340383
2024-02-03_02:04:18,1706925858339644,2299,525770320,1,-0.0004758983217171,-0.0002011564350528,0.0005870605348028,0.0026525043906516,-0.0039474703526842,0.0027016521138981,405276663
2024-02-03_02:04:18,1706925858340320,2299,525770330,1,-0.0002764052922875,-0.0001414182592581,0.0005956405822598,-0.0025923586591066,-0.0062345065502655,-0.0037938012041844,765335070
2024-02-03_02:04:18,1706925858341223,2299,525770340,2,6.49446496981e-05,-0.0001571698159444,0.0011639432715054,-0.0116455334438944,-0.0047839020258207,0.001836441606555,1777308831
2024-02-03_02:04:18,1706925858341720,2299,525770350,1,6.8605749444e-06,-7.03410014786e-05,0.0006039701055413,-0.007098447345277,-0.0036382477381464,0.00545248618944,1869846416
2024-02-03_02:04:18,1706925858342119,2299,525770360,1,4.30272677617e-05,-8.14058292109e-05,0.0006199919331312,-0.0064423955930475,-0.0038089866141093,0.004721437390233,248252874
2024-02-03_02:04:18,1706925858342439,2299,525770370,1,4.65420169812e-05,-5.11437816884e-05,0.0006121602371242,-0.0060712870043958,-0.0045842250930188,0.0037496696280527,1020897066
2024-02-03_02:04:18,1706925858343082,2299,525770380,2,0.0003270418987296,3.05905511518e-05,0.0011617991711154,-0.0110940256780949,-0.0057868782203185,0.0088199893445806,3293609928
2024-02-03_02:04:18,1706925858343640,2299,525770390,1,8.69456281431e-05,0.0001439455559517,0.0005257486102192,-0.0052253161051821,0.0006619982180617,0.0035708145799502,3408884357
2024-02-03_02:04:18,1706925858344484,2299,525770400,1,-0.0001428214438339,0.0001643542681717,0.0005055570051613,-0.0097510765905885,-0.0002742909315952,0.0022101515902244,3963049439
2024-02-03_02:04:18,1706925858345036,2299,525770410,1,-0.0002516581748934,5.43626160109e-05,0.0005239061543958,-0.0115828449915167,-0.0038496375892797,0.0007567610157692,2543248173
2024-02-03_02:04:18,1706925858345927,2299,525770420,2,-0.0004036590115136,-9.88417790826e-05,0.0010383023111668,-0.0097595291176047,-0.0048936179073988,-0.0016127076541661,1842640627
2024-02-03_02:04:18,1706925858346509,2299,525770430,1,-7.06757717547e-05,-3.08990331893e-05,0.0004890335039464,-0.0014174086499826,-0.0021534319593631,-0.0030806359915133,899375173
2024-02-03_02:04:18,1706925858347077,2299,525770440,1,-3.48611142384e-05,2.82426327932e-05,0.0004674975119647,-0.0009151716294041,-0.0014295796377213,-0.0014412125803621,486313799
2024-02-03_02:04:18,1706925858347757,2299,525770450,1,-4.7136146054e-06,9.66138209922e-05,0.0004323058780302,-0.0027389971647258,-0.0035654474889856,-0.0012347686355488,1940643646
2024-02-03_02:04:18,1706925858348636,2299,525770460,2,0.0001801220598864,4.86983738365e-05,0.0008549274009823,-0.0101043528772448,-0.0044976129473133,-0.0012138013204377,616546715
2024-02-03_02:04:18,1706925858349221,2299,525770470,1,-1.95683714558e-05,-0.0001145758650617,0.0004347993547458,-0.0030774580971837,-0.000638782945009,-0.0022884879222868,507872465
2024-02-03_02:04:18,1706925858349685,2299,525770480,1,-0.0001692106673096,-0.0001662006290667,0.0004265838535636,-0.0013913845694799,0.0009889746299482,-0.0014496043420146,620637320
2024-02-03_02:04:18,1706925858350310,2299,525770490,1,-0.0002931052740433,-0.000175113932763,0.0004103284512497,-0.0008189234467457,-0.0006588529458122,-0.0014453399455042,4232019530
2024-02-03_02:04:18,1706925858351611,2299,525770500,2,-0.0004722242607738,-0.0003692507711198,0.0007598666546805,-0.0049045167982165,-0.0064578419723272,-0.0030367854323756,4250983936
2024-02-03_02:04:18,1706925858352184,2299,525770510,1,-0.0001402179390232,-0.0002501235355506,0.0003742479303316,-0.0042913005233578,-0.0029041985550905,0.0010468410869412,4263941012
2024-02-03_02:04:18,1706925858352673,2299,525770520,1,-0.0001627269676112,-0.0003002298694582,0.0003822881577395,-0.003851795403072,-0.002996431886929,0.0008609969543451,1759072414
2024-02-03_02:04:18,1706925858353185,2299,525770530,1,-0.0001578890355242,-0.0003387442345494,0.0004012183606974,-0.0018755822231322,-0.0030243702064209,-0.000640719916415,653801152
2024-02-03_02:04:18,1706925858353858,2299,525770540,2,-0.0002334270209224,-0.0005687517090693,0.0007777402980351,-0.0029262592780236,-0.0072800020522631,-0.0026834968620314,1930709994
2024-02-03_02:04:18,1706925858354508,2299,525770550,1,4.398888397e-07,-0.0002183876058469,0.0003755727552163,-0.0041941040773635,-0.002339381738626,0.0002068281849107,3043296605
2024-02-03_02:04:18,1706925858355178,2299,525770560,1,-8.42940971281e-05,-0.0002036016461357,0.0003864352097817,-0.0039385204020194,-2.15445305225e-05,-9.54974462793e-05,3029578801
2024-02-03_02:04:18,1706925858356016,2299,525770570,1,-0.0002172711696294,-0.0001918600810497,0.0004009005697929,-0.0031353126511744,-0.0021484051284572,-0.0019853923381152,3703565398
2024-02-03_02:04:18,1706925858357111,2299,525770580,2,-0.0003724978836865,-0.0002156459040372,0.0007845294299603,-0.0026757399110986,-0.0057706146581069,-0.0013401807103329,3064794756
2024-02-03_02:04:18,1706925858357661,2299,525770590,1,-0.0001603476427351,3.0569260045e-06,0.0003730592546834,-0.0018524303562552,-0.0026408757025573,-0.0002419559970128,265550079
2024-02-03_02:04:18,1706925858358688,2299,525770600,1,-0.0001230087621771,5.7140957734e-05,0.0003652082224588,-0.0025356887859453,-0.003316820646548,-0.0012407108653967,4228580621
2024-02-03_02:04:18,1706925858359271,2299,525770610,1,-7.76213135082e-05,9.06764743838e-05,0.0003700436878839,-0.0023060708441946,-0.0017953947242599,-0.0005012803879059,4095536758
2024-02-03_02:04:18,1706925858360124,2299,525770620,2,-0.0002139702260204,0.0003007667932757,0.0007823656666651,-0.0023831041035937,-0.0048154153482356,0.0008014917981013,1802839963
2024-02-03_02:04:18,1706925858360634,2299,525770630,1,-8.26901616192e-05,0.0002514803880036,0.0003995477342482,0.0009221517512613,-0.0031799409803246,0.0017347107665013,168404505
2024-02-03_02:04:18,1706925858361112,2299,525770640,1,-0.0001162110931204,0.0003723708643282,0.0003792413833923,0.0020147256164124,-0.0019666071242296,0.0035730413185233,3775767825
2024-02-03_02:04:18,1706925858361634,2299,525770650,1,-0.0001835822532895,0.0004903297786887,0.0003487859623782,0.0003154580864523,-0.0003650219534444,0.0054419388368268,1041090086
2024-02-03_02:04:18,1706925858362337,2299,525770660,2,-0.0006594861657613,0.0009429001120672,0.0007448571222743,-0.0062569278069814,-0.0013427599542338,-0.0011822608244676,4097852359
2024-02-03_02:04:18,1706925858362902,2299,525770670,1,-0.0003745671673863,0.0003426096383206,0.000412801090875,-0.0011939761120839,-0.0024330541966798,-0.006295861367462,2406813198
2024-02-03_02:04:18,1706925858363765,2299,525770680,1,-0.0002371975066954,0.0003277502013445,0.0004039759806228,0.0034035070314912,-0.0033863707345679,-0.0062389639624747,3415915801
2024-02-03_02:04:18,1706925858364628,2299,525770690,1,-0.000201093676001,0.0004182831924659,0.000369540099458,0.0078668109938503,-0.0021956741822971,-0.0037877763624725,1967938724
2024-02-03_02:04:18,1706925858365782,2299,525770700,2,-0.0003877887750968,0.0012624728591447,0.0005627599086625,0.0053837455253216,-0.0056448016668118,-0.0063451921670143,587565211
2024-02-03_02:04:18,1706925858366421,2299,525770710,1,-9.99892616485e-05,0.000554683839491,0.0002695804800687,-0.0072182943728226,-0.0051035702080462,-0.0052179690881057,194876465
2024-02-03_02:04:18,1706925858367034,2299,525770720,1,3.00215970904e-05,0.0003470327833781,0.0003041004828161,-0.0043408236345677,-0.0034094800983256,-0.0007220979424232,921286768
2024-02-03_02:04:18,1706925858367510,2299,525770730,1,-1.7442542425e-05,0.0002525144287601,0.0003057465317991,0.0014795618742491,-0.0012831563792601,0.0036572626393279,3808262724
2024-02-03_02:04:18,1706925858368443,2299,525770740,2,-0.0003436971485723,0.0005841275201587,0.0004779856396466,0.0059892229032196,-0.0080731050948847,0.0006275254096669,3728016857
2024-02-03_02:04:18,1706925858368911,2299,525770750,1,-8.41270736167e-05,0.0002986670763371,0.0001756277004606,-0.0015838235546245,-0.0042760768727077,-0.0007811423307653,2516243594
2024-02-03_02:04:18,1706925858369332,2299,525770760,1,-4.64644590007e-05,0.000199349284757,0.0001714130345424,-0.0052449721383855,-0.00344755287227,0.001784908663257,1763621089
2024-02-03_02:04:18,1706925858369901,2299,525770770,1,-4.83152914637e-05,5.9055372664e-05,0.0001878898237772,-0.0053013160867633,-0.0027826076457753,0.0035194326343908,329812752
2024-02-03_02:04:18,1706925858370634,2299,525770780,2,-0.0001004619867106,-0.0001447424472922,0.0004331677176632,-0.0045536458501413,-0.0070114345859659,0.0025287679223046,462474367
2024-02-03_02:04:18,1706925858371165,2299,525770790,1,6.24832128117e-05,-0.0001325923283557,0.0002247270477721,-0.0017668217357559,-0.0040663289992355,0.0012900106532929,3168734200
2024-02-03_02:04:18,1706925858372454,2299,525770800,1,0.0001723253375539,-0.0001370561723784,0.0002096703312721,-0.0029938996040963,-0.0035339698569615,0.0014566870299699,3861600051
2024-02-03_02:04:18,1706925858373015,2299,525770810,1,0.0002075547514874,-0.0001498780864272,0.00019047331989,-0.0059849852161661,-0.0041072260648267,4.76038143566e-05,2633781756
2024-02-03_02:04:18,1706925858373745,2299,525770820,2,0.0003517333298434,-0.00053753970212,0.0004114651219483,-0.0165990578884743,-0.0046560014110831,0.0048582366658836,3420070413
2024-02-03_02:04:18,1706925858374234,2299,525770830,1,6.61832704775e-05,-0.0004323799946077,0.0002788152732828,-0.0074145093272714,0.0007975495845486,0.0016289208747496,1996469126
2024-02-03_02:04:18,1706925858374815,2299,525770840,1,-5.2935704895e-06,-0.0004290448013371,0.0003027823910288,-0.0025181862808931,-0.001941714521394,-0.0068152531651599,966275154
2024-02-03_02:04:18,1706925858375295,2299,525770850,1,0.0001478432069837,-0.0002993659680841,0.0002655490007642,-0.0013598012669731,-0.0045589842878331,-0.0100759152261088,24906081
2024-02-03_02:04:18,1706925858375957,2299,525770860,2,0.0005975285273672,-0.0003597249401882,0.0005171497153448,-0.0154865938873703,-0.0032802456749284,-0.0022957450812277,1852599392
2024-02-03_02:04:18,1706925858376635,2299,525770870,1,0.0003175159845663,-0.0002161726625819,0.0003116371329924,-0.0082540859499078,-0.0023555238340028,-0.0007886599517591,2148482345
2024-02-03_02:04:18,1706925858377161,2299,525770880,1,0.0002688148969806,-0.0002186190667745,0.0003201585450619,-0.0064747195006506,-0.0010750131987992,-0.0025533023406469,3792820073
2024-02-03_02:04:18,1706925858377726,2299,525770890,1,0.00015804444669,-0.0002026472044859,0.0003345851988474,-0.0039539420432146,-0.0008634834513218,-0.004569028701991,3785202978
2024-02-03_02:04:18,1706925858379176,2299,525770900,2,0.0004656257101977,-0.0001988893597972,0.0006222842201166,-0.0034597151562995,-0.0061912574107154,-0.0107365772360602,2358456386
2024-02-03_02:04:18,1706925858379908,2299,525770910,1,0.0002987668290568,-2.3380908765e-06,0.0002678157647314,-0.0040216999035217,-0.0011101507144317,-0.0013359568909783,252254560
2024-02-03_02:04:18,1706925858380644,2299,525770920,1,0.0001601138680818,-3.43048672949e-05,0.0002748357927052,-0.0050075072261875,-0.0012822616995061,-0.000313680399888,2255167636
2024-02-03_02:04:18,1706925858381131,2299,525770930,1,0.000108032383134,-0.0001129113063511,0.0002934162629437,-0.0045716136979599,-0.0037966828850152,-0.0015176469773439,2499340296
2024-02-03_02:04:18,1706925858381896,2299,525770940,2,0.000344685092431,-0.0003874233571112,0.0006030125982136,-0.0027861075948208,-0.0041762235967474,0.0011487750619431,1944516834
2024-02-03_02:04:18,1706925858382419,2299,525770950,1,0.0002078555429205,-0.0001571540675964,0.000269625317748,0.0011804145758729,-0.0035993199433442,-5.49595184651e-05,2989850926
2024-02-03_02:04:18,1706925858382988,2299,525770960,1,0.0002901615670119,-0.0001114675814515,0.0002299919496787,-0.000478127711572,-0.0029245175478758,0.0023916181656744,4055602635
2024-02-03_02:04:18,1706925858383636,2299,525770970,1,0.0002733963184566,-0.0001199487544204,0.0002208465527473,-0.003457042390707,-0.0010528980737396,0.0057075570330782,2103889326
2024-02-03_02:04:18,1706925858384477,2299,525770980,2,9.50858622039e-05,-0.000424761077006,0.0004946636304421,-0.0052004854683142,-0.0017818375002804,0.0058603325789626,2367572494
2024-02-03_02:04:18,1706925858385073,2299,525770990,1,-4.46860671842e-05,-0.0002451658373694,0.0002383378224165,0.0011842981274442,-0.0023665778684917,0.0005176481188329,3433201461
2024-02-03_02:04:18,1706925858386072,2299,525771000,1,-5.35957973675e-05,-0.0002087218758247,0.0002208915850515,0.0022118420635932,-0.0022606318657918,0.0008978927633919,2426597168
2024-02-03_02:04:18,1706925858386630,2299,525771010,1,-4.22911950544e-05,-0.0001627500562118,0.0002010888686263,0.0014418269244571,-0.0020876025217607,0.001024728836361,1309692561
2024-02-03_02:04:18,1706925858387752,2299,525771020,2,-3.74003599251e-05,-0.0002853852426938,0.0003568772559425,-0.0035217875001581,-0.0052118929184001,-0.0045239463237452,1334939465
2024-02-03_02:04:18,1706925858388452,2299,525771030,1,-7.919340269e-07,-0.0001743964338082,0.000187755066177,-0.0017316040039907,-0.0015693863196822,-0.0043003083548369,3023634876
2024-02-03_02:04:18,1706925858388941,2299,525771040,1,4.4768963573e-06,-0.0001681367016434,0.0001939791476787,0.0001188619696023,-0.0020141901763956,-0.0062517920988015,3302194427
2024-02-03_02:04:18,1706925858389446,2299,525771050,1,4.75580446436e-05,-0.0001209630923565,0.0001781880576496,0.0009231556447514,-0.0018134904274475,-0.0065648626305797,2631043883
2024-02-03_02:04:18,1706925858390297,2299,525771060,2,0.0001094353476674,-5.99300932224e-05,0.0003043404935301,0.0036001832725058,-0.0040438794293992,-0.01030232960496,2693319150
2024-02-03_02:04:18,1706925858390885,2299,525771070,1,9.0319036192e-05,4.81782374253e-05,0.0001439321425717,0.0017441663060336,-0.001808299828538,-0.0042717200741187,692256253
2024-02-03_02:04:18,1706925858391381,2299,525771080,1,5.36744248575e-05,7.50066701063e-05,0.0001647099184997,0.0026287813728869,-0.0008119625581776,-0.003960283779483,2262586835
2024-02-03_02:04:18,1706925858391859,2299,525771090,1,1.94880212495e-05,0.0001129191551982,0.000180446865678,0.003709789572807,-0.0022824001810866,-0.0057759948875714,759964449
2024-02-03_02:04:18,1706925858393040,2299,525771100,2,0.0001294374704735,0.0003538776597592,0.0003606195546232,0.0116572951262105,-0.0029443785115959,-0.0093983052351008,437707844
2024-02-03_02:04:18,1706925858393637,2299,525771110,1,8.72146763663e-05,0.0002729114148758,0.0001706642325699,0.0062065574103521,-0.0037382701781744,-0.0036890910777181,2648357256
2024-02-03_02:04:18,1706925858394141,2299,525771120,1,0.0001715858671255,0.0002405190545139,0.0001946731221493,0.0039035357221964,-0.0025081236665645,0.0015015326283529,2803965121
2024-02-03_02:04:18,1706925858394653,2299,525771130,1,0.0001107384419652,0.0001840121592862,0.0002255865109153,0.0052743496048842,-0.0011290586032412,0.0052575417707272,1946654465
2024-02-03_02:04:18,1706925858395629,2299,525771140,2,0.0001775459823709,0.000369773750425,0.000462635101062,0.0141952765974974,-0.0072281041526547,0.0080921398759704,1197038067
2024-02-03_02:04:18,1706925858396333,2299,525771150,1,9.36990546864e-05,0.0001609022526418,0.0002505679894979,0.0049509375558471,-0.0021524784428608,0.0099190683855241,3462298393
2024-02-03_02:04:18,1706925858396901,2299,525771160,1,3.99630834941e-05,0.000146476662183,0.000255745869108,0.0040323867060108,-0.0027839759824387,0.0092047460499723,2226608795
2024-02-03_02:04:18,1706925858397300,2299,525771170,1,-2.99800765069e-05,0.0001316642615212,0.0002492225320134,0.0013101132096591,-0.0019046456520601,0.0085396440316664,2068414318
2024-02-03_02:04:18,1706925858397902,2299,525771180,2,-0.0002900539091431,9.96586073986e-05,0.0005546700950073,-0.0041482051108055,-0.0059541627681009,0.0184148905701837,103792194
2024-02-03_02:04:18,1706925858398340,2299,525771190,1,-9.0302596345e-05,-3.13683569702e-05,0.00030250474673,-0.0037012930517059,-0.0024106753058677,0.0091376907562847,2630820755
2024-02-03_02:04:18,1706925858399071,2299,525771200,1,-8.42782002211e-05,-1.87729889529e-05,0.0002852859751414,-0.0033820514334459,-0.0027432634607898,0.0075256064106743,569945990
2024-02-03_02:04:18,1706925858399475,2299,525771210,1,-8.53639124226e-05,4.92242560978e-05,0.0002349287820405,-0.0038192398451644,-0.0036742477464965,0.0067377768154668,3651812612
2024-02-03_02:04:18,1706925858400115,2299,525771220,2,-0.0001329497274485,0.0002008796997682,0.0003598781473453,-0.0189658087933545,-0.0083747835345452,0.0200893847921193,1523725949
2024-02-03_02:04:18,1706925858400632,2299,525771230,1,-0.0001102605749954,2.8526998033e-06,0.0001830530273232,-0.0146271746431095,-0.0021809988332083,0.0116817068708507,1180399737
2024-02-03_02:04:18,1706925858401091,2299,525771240,1,-0.0002466424980974,-9.45619144343e-05,0.0001969552201706,-0.0121403297914056,-0.0003020182619149,0.0093279384951903,399191688
2024-02-03_02:04:18,1706925858402091,2299,525771250,1,-0.0003529330179589,-8.82383363631e-05,0.0001764541807034,-0.0066116966335572,-0.0018824756686173,0.0040782032970017,245034951
2024-02-03_02:04:18,1706925858402857,2299,525771260,2,-0.000541249003403,0.000193110999538,0.000178302136264,-0.0103639379607765,-0.0096696059145153,0.0015786182408096,619310190
2024-02-03_02:04:18,1706925858403304,2299,525771270,1,-0.0001226789702102,0.0001640763093737,4.4488860175e-05,-0.010997975395519,-0.0025448899306436,0.0033621252748784,3414826066
2024-02-03_02:04:18,1706925858403765,2299,525771280,1,-0.0001719788452966,7.97387324134e-05,6.2678808457e-05,-0.0121457073711245,-0.0004937910171865,0.0013777687940083,2926148014
2024-02-03_02:04:18,1706925858404465,2299,525771290,1,-0.0002722307183345,-1.1095363497e-06,7.6737510221e-05,-0.0084719757131394,-0.0016115125577918,-0.0040243309871671,2821434391
2024-02-03_02:04:18,1706925858406149,2299,525771300,2,-0.0003382839452871,2.67435942262e-05,0.0001344175775242,-0.0042326462884231,-0.0071293443142828,-0.0136040896721423,1574806012
2024-02-03_02:04:18,1706925858406679,2299,525771310,1,-4.1737013147e-06,9.68203100129e-05,3.27702818304e-05,-0.0007641509516483,-0.0032520380905704,-0.0037887653511529,24440633
2024-02-03_02:04:18,1706925858407168,2299,525771320,1,7.4471566995e-05,0.0001102643283497,1.98556678157e-05,-0.0027570844637004,-0.0036414038708135,-0.0029629371695837,2035353104
2024-02-03_02:04:18,1706925858407650,2299,525771330,1,5.04000758133e-05,6.46514055393e-05,2.77545401224e-05,-0.0035966492385037,-0.0012658030347007,-0.0008721403047542,3541123963
2024-02-03_02:04:18,1706925858408387,2299,525771340,2,-0.0001931706348338,-7.35242737134e-05,0.0001235898285412,-0.0014272954827855,-0.0052894309848377,-0.0039327283010932,3524022825
2024-02-03_02:04:18,1706925858408990,2299,525771350,1,3.42874426279e-05,-9.11892665201e-05,7.20799567139e-05,0.0019214670440297,-0.0036560215101269,-0.0023844292532591,3099841358
2024-02-03_02:04:18,1706925858409488,2299,525771360,1,8.4762349403e-05,-0.0001188221005732,8.01744402832e-05,0.0023121619613446,-0.0020418553130273,-0.0010606423351612,1370470878
2024-02-03_02:04:18,1706925858409943,2299,525771370,1,4.18751998771e-05,-0.0001434253426358,8.84726956707e-05,0.0025900233561582,-0.0020378245475914,-0.0016653993168568,1109605628
2024-02-03_02:04:18,1706925858410634,2299,525771380,2,0.000120195929574,-0.0003599927179293,0.0001809192846103,0.0039700157778889,-0.0054537139970319,-0.008098876257737,3470842038
2024-02-03_02:04:18,1706925858411116,2299,525771390,1,0.0001267987371306,-0.000250413528802,0.0001122897646751,0.0013557166277745,-0.0021591155519303,-0.0045586712429794,1027092714
2024-02-03_02:04:18,1706925858412642,2299,525771400,1,0.0001757526102144,-0.0002925946892178,0.0001297005579504,0.0016364657191178,-0.0027644266015078,-0.0052733857860741,3017648128
2024-02-03_02:04:18,1706925858413211,2299,525771410,1,0.0002198065806048,-0.000311290507889,0.0001352207782553,0.0021987964458241,-0.0028766886519009,-0.0053608269984064,592103221
2024-02-03_02:04:18,1706925858414072,2299,525771420,2,0.0004802671540649,-0.0006078021331372,0.0002637304098667,0.0042172980009927,-0.0049930862818103,-0.0082664629056106,2099019851
2024-02-03_02:04:18,1706925858414542,2299,525771430,1,0.0002430354078068,-0.0003129894095957,0.0001380287044685,0.0006126458297635,-0.0022432476188429,-0.0044937302217967,1478902973
2024-02-03_02:04:18,1706925858415075,2299,525771440,1,0.0002857413581708,-0.000331118501588,0.0001481790821782,-0.0001509862098584,-0.0027863270318615,-0.0052222791405435,3147160777
2024-02-03_02:04:18,1706925858415454,2299,525771450,1,0.0003188517251934,-0.0003367534960797,0.0001527926598222,-0.0002351770075902,-0.0024940006780765,-0.0041051846804439,189429963
2024-02-03_02:04:18,1706925858416038,2299,525771460,2,0.0005959842850968,-0.0006320332522085,0.0002987437436086,0.0009477467953836,-0.0051040046263555,-0.0047842200339657,2203557986
2024-02-03_02:04:18,1706925858416428,2299,525771470,1,0.0003157194362368,-0.0002547507607156,0.0001330261264086,0.0002177540395026,-0.0030902210053915,-0.002485933182603,168715966
2024-02-03_02:04:18,1706925858416860,2299,525771480,1,0.0003440460917858,-0.000214793701941,0.0001243130314648,-0.0007693679606285,-0.0023231039924483,-0.0024689664733997,983093864
2024-02-03_02:04:18,1706925858417278,2299,525771490,1,0.0003380579578859,-0.000184181519905,0.000120411390128,-0.0012846716234702,-0.002280167430865,-0.0027290699482907,2648393257
2024-02-03_02:04:18,1706925858418209,2299,525771500,2,0.0006409590465566,-0.0002525349772932,0.0002294168628126,-0.0023312233264661,-0.0042089212011045,-0.0038834983228577,2169869015
2024-02-03_02:04:18,1706925858418679,2299,525771510,1,0.0003054166787401,-5.29612076888e-05,0.000106107164357,-0.0002076846760161,-0.0027208790299455,-0.0009206218875025,2458477364
2024-02-03_02:04:18,1706925858419311,2299,525771520,1,0.0003198848178038,-4.4444367075e-06,9.66878966318e-05,-0.0001138886956304,-0.0030694746720013,-0.0004937859286839,141047682
2024-02-03_02:04:18,1706925858419864,2299,525771530,1,0.000308934104953,3.39332701697e-05,9.06426114636e-05,-0.0003218585458526,-0.0016636816953568,0.0007918380191543,3272595397
2024-02-03_02:04:18,1706925858420811,2299,525771540,2,0.0004940724230127,0.0001766009955595,0.0001654511575368,0.0005110440332318,-0.0044149614671679,0.0002598620732755,1909455247
2024-02-03_02:04:18,1706925858421338,2299,525771550,1,0.0002552852494717,0.0001277566756107,6.53294954107e-05,0.000198273546448,-0.0028444121975608,0.0014713420745941,2551902830
2024-02-03_02:04:18,1706925858421903,2299,525771560,1,0.0002462496240074,0.0001324487498089,6.19941903373e-05,-7.18032823914e-05,-0.0021619059904268,0.0033212476140853,2823090765
2024-02-03_02:04:18,1706925858422524,2299,525771570,1,0.0001995509069649,0.000131143741728,6.00438342734e-05,0.0002665374585098,-0.0018456480116038,0.0028230027139831,2376701297
2024-02-03_02:04:18,1706925858423332,2299,525771580,2,0.0002726783761791,0.0002269180351748,0.0001192618150572,0.0011619785228561,-0.0044577864660454,0.0027245689407518,783461267
2024-02-03_02:04:18,1706925858423849,2299,525771590,1,0.0001515376865646,0.0001138509423873,5.14055180603e-05,0.0019215344648888,-0.0030071876689534,0.0015505803961869,3435309985
2024-02-03_02:04:18,1706925858424733,2299,525771600,1,0.0001527552154208,0.0001349359389415,3.93865578304e-05,0.001701748976194,-0.0028779834067295,0.0022106895847652,2346120729
2024-02-03_02:04:18,1706925858425134,2299,525771610,1,0.0001373134214648,0.0001291888056136,3.91223090087e-05,0.0006374070461855,-0.0016492473421201,0.002991922715978,408218182
2024-02-03_02:04:18,1706925858425728,2299,525771620,2,0.0001603806501678,0.0001907761164512,9.48092321143e-05,-0.00025481954497,-0.0047312169876438,0.0029447082212228,3987004439
2024-02-03_02:04:18,1706925858426296,2299,525771630,1,9.23542899874e-05,6.94945014346e-05,4.81216704884e-05,0.000986645608997,-0.0024820046968823,0.0016618329606254,3597873958
2024-02-03_02:04:18,1706925858426854,2299,525771640,1,8.55004423379e-05,7.82876676736e-05,4.5759833633e-05,0.0012905826527979,-0.0023448787868652,0.0021949088998291,892833717
2024-02-03_02:04:18,1706925858427642,2299,525771650,1,7.53355415543e-05,8.55122629037e-05,4.43849269872e-05,0.0008155321318951,-0.0023158621617966,0.0026557592101159,876412196
2024-02-03_02:04:18,1706925858428649,2299,525771660,2,7.07413174593e-05,0.0001700228530118,8.47659711151e-05,-0.0006764597466406,-0.0047517917080598,0.0059235007212712,1603496328
2024-02-03_02:04:18,1706925858429237,2299,525771670,1,2.0878389341e-06,8.52552445524e-05,4.16828029699e-05,-0.0007649750325235,-0.0021695830426072,0.0025630484591361,3545735708
2024-02-03_02:04:18,1706925858429812,2299,525771680,1,1.494434311e-07,7.82314093248e-05,4.3379780656e-05,-0.0006340064825749,-0.0018365495703996,0.0024829709438045,132724885
2024-02-03_02:04:18,1706925858430330,2299,525771690,1,-3.83656903892e-05,7.67437423985e-05,4.79391676922e-05,-0.0003094789796193,-0.0021659263504816,0.0019097119366699,4187376089
2024-02-03_02:04:18,1706925858431493,2299,525771700,2,-6.20386202112e-05,0.0001691377561951,9.24810526973e-05,-0.0013623037089807,-0.0053993078525544,0.0054818313024782,2513565012
2024-02-03_02:04:18,1706925858431906,2299,525771710,1,-6.03093145492e-05,9.28748692559e-05,3.74887808272e-05,-0.0002906226840186,-0.0020092432802339,0.0029421353990334,1057823923
2024-02-03_02:04:18,1706925858432434,2299,525771720,1,-8.68750286786e-05,8.41691579536e-05,3.85798256441e-05,-0.0008883074535698,-0.0022444542865616,0.0015808463156563,979067922
2024-02-03_02:04:18,1706925858432833,2299,525771730,1,-0.0001027239017937,6.89140411624e-05,4.54677782103e-05,-0.0006957456826383,-0.0027216345432155,0.0009701276677094,200600711
2024-02-03_02:04:18,1706925858433404,2299,525771740,2,-0.0001650884765575,0.000133652712028,9.99198914803e-05,-0.0013468252515135,-0.0047848732257744,0.0024337653689394,1236743469
2024-02-03_02:04:18,1706925858433854,2299,525771750,1,-9.17127958338e-05,7.36586759462e-05,4.22605072346e-05,-0.0008460007875246,-0.002669995476569,0.0011802244797336,3166962599
2024-02-03_02:04:18,1706925858434293,2299,525771760,1,-8.46789839671e-05,6.36093670522e-05,4.70447647953e-05,-0.0006021408578836,-0.0028370021175402,0.0015500192953093,2266424258
2024-02-03_02:04:18,1706925858434812,2299,525771770,1,-9.32077230996e-05,6.39868450317e-05,4.78050072939e-05,-0.0006794181933655,-0.0028671113562945,0.0021850297476604,2915563725
2024-02-03_02:04:18,1706925858435693,2299,525771780,2,-0.0001837115055671,0.0001255256985021,9.62925844743e-05,-0.0014971873084985,-0.0051289926817851,0.0051987181858881,198309499
