,Localtime,gps_epoch_second,Receivetime,gps_epoch_second,Receivetime,Week,Seconds,DataCount,PitchRate,RollRate,YawRate,LateralAcc,LongitudinalAcc,VerticalAcc,CrcCheck
714,2024-02-03_02:04:21,1706925861 ,1706925861101671,1706925861100 ,1706925861102 ,2299,525879100,2,0.000319715,0.0002112,0.000744148,-0.004585047,-0.000887376,0.001647255,213295041
715,2024-02-03_02:04:21,1706925861 ,1706925861111262,1706925861110 ,1706925861111 ,2299,525879110,1,0.000145471,8.91860039681e-05,0.000380604,-0.002107122,0.000146573,0.001772901,3929579823
716,2024-02-03_02:04:21,1706925861 ,1706925861121266,1706925861120 ,1706925861121 ,2299,525879120,1,0.000112145,7.44389394129e-05,0.000393787,-0.001893508,-0.000839317,0.001154161,689898971
717,2024-02-03_02:04:21,1706925861 ,1706925861130607,1706925861130 ,1706925861131 ,2299,525879130,1,0.000119148,8.07954272567e-05,0.000401513,-0.001595024,0.000167689,0.001194384,289185073
718,2024-02-03_02:04:21,1706925861 ,1706925861141346,1706925861140 ,1706925861141 ,2299,525879140,2,0.000249535,0.000213849,0.000808395,-0.004149911,-0.001351427,-0.001397316,1209810479
719,2024-02-03_02:04:21,1706925861 ,1706925861151318,1706925861150 ,1706925861151 ,2299,525879150,1,0.000154325,9.72629037544e-05,0.000413894,-0.002835434,-0.00017702,-0.000171531,2047876345
720,2024-02-03_02:04:21,1706925861 ,1706925861161294,1706925861160 ,1706925861161 ,2299,525879160,1,0.000150876,8.43907015807e-05,0.00042581,-0.002279004,-0.000728306,0.000205246,418287086
721,2024-02-03_02:04:21,1706925861 ,1706925861171477,1706925861170 ,1706925861171 ,2299,525879170,1,0.000167113,9.96938444286e-05,0.000422094,-0.001459236,-0.000598394,0.000121776,1385839973
722,2024-02-03_02:04:21,1706925861 ,1706925861180863,1706925861180 ,1706925861181 ,2299,525879180,2,0.000344598,0.000243998,0.000827124,-0.005616905,-0.00048143,-0.00088724,1319879220
723,2024-02-03_02:04:21,1706925861 ,1706925861191371,1706925861190 ,1706925861191 ,2299,525879190,1,0.000184528,0.000112542,0.000415386,-0.003939688,-0.000446266,-0.001229215,4143928415
724,2024-02-03_02:04:21,1706925861 ,1706925861202118,1706925861200 ,1706925861202 ,2299,525879200,1,0.000178811,9.04621181053e-05,0.000418301,-0.003956287,-0.000402136,-0.001160658,410398777
725,2024-02-03_02:04:21,1706925861 ,1706925861211528,1706925861210 ,1706925861212 ,2299,525879210,1,0.000177232,5.72050194537e-05,0.000419898,-0.00355923,-0.000560015,-0.000308837,1162733319
726,2024-02-03_02:04:21,1706925861 ,1706925861220727,1706925861220 ,1706925861221 ,2299,525879220,2,0.000344421,9.78480562903e-05,0.000832264,-0.005518003,-0.001812695,-0.000662506,1143938427
727,2024-02-03_02:04:21,1706925861 ,1706925861231299,1706925861230 ,1706925861231 ,2299,525879230,1,0.000199306,6.55918317361e-05,0.000403575,-0.003622697,-0.001021952,-0.001223704,1953053345
728,2024-02-03_02:04:21,1706925861 ,1706925861241324,1706925861240 ,1706925861241 ,2299,525879240,1,0.000213076,7.80306559884e-05,0.000398959,-0.004621347,-5.81E-05,-0.000197622,3624109365
729,2024-02-03_02:04:21,1706925861 ,1706925861250754,1706925861250 ,1706925861251 ,2299,525879250,1,0.000233482,7.28532117397e-05,0.000397834,-0.004809172,-5.08E-06,0.00038482,2389175044
730,2024-02-03_02:04:21,1706925861 ,1706925861260786,1706925861260 ,1706925861261 ,2299,525879260,2,0.000409075,0.000126884,0.000792096,-0.008217847,0.001019928,0.002397406,2188051829
731,2024-02-03_02:04:21,1706925861 ,1706925861270688,1706925861270 ,1706925861271 ,2299,525879270,1,0.000141995,7.34028003316e-05,0.000394154,-0.002994366,-0.000388251,0.000130592,423014607
732,2024-02-03_02:04:21,1706925861 ,1706925861281420,1706925861280 ,1706925861281 ,2299,525879280,1,0.000143253,9.44199584324e-05,0.000381814,-0.0027437,-0.000665152,0.000481369,3431003806
733,2024-02-03_02:04:21,1706925861 ,1706925861291541,1706925861290 ,1706925861292 ,2299,525879290,1,0.000139334,0.000119716,0.000369251,-0.003571177,-0.000392377,0.00224618,2308939595
734,2024-02-03_02:04:21,1706925861 ,1706925861302502,1706925861300 ,1706925861303 ,2299,525879300,2,0.000163131,0.000196827,0.000755163,-0.009139665,0.000179667,0.004673142,1515312797
735,2024-02-03_02:04:21,1706925861 ,1706925861311336,1706925861310 ,1706925861311 ,2299,525879310,1,3.57857215126e-05,4.81419471452e-05,0.000388372,-0.003355612,-0.000534113,0.001870117,3815669720
736,2024-02-03_02:04:21,1706925861 ,1706925861321314,1706925861320 ,1706925861321 ,2299,525879320,1,5.13587185181e-05,4.03550701508e-05,0.000394965,-0.001893732,8.8292274887e-06,0.002153104,2299938996
737,2024-02-03_02:04:21,1706925861 ,1706925861331411,1706925861330 ,1706925861331 ,2299,525879330,1,4.43717955948e-05,5.70564759339e-05,0.000390758,-0.00196466,-0.001081201,0.001947996,2088122165
738,2024-02-03_02:04:21,1706925861 ,1706925861341298,1706925861340 ,1706925861341 ,2299,525879340,2,5.34879943833e-05,0.000128042,0.000770242,-0.005839067,0.000411389,0.0078958,1541522195
739,2024-02-03_02:04:21,1706925861 ,1706925861351398,1706925861350 ,1706925861351 ,2299,525879350,1,-5.07E-05,2.04624093979e-05,0.000396187,-0.00368281,-0.00065888,0.001942448,654819659
740,2024-02-03_02:04:21,1706925861 ,1706925861361377,1706925861360 ,1706925861361 ,2299,525879360,1,-4.29E-05,-2.12E-05,0.000410382,-0.002980091,-0.000623095,0.001890341,3523356651
741,2024-02-03_02:04:21,1706925861 ,1706925861371721,1706925861370 ,1706925861372 ,2299,525879370,1,-3.88E-05,-3.74E-05,0.000418822,-0.00250757,-0.000280076,0.002120643,3800335859
742,2024-02-03_02:04:21,1706925861 ,1706925861380700,1706925861380 ,1706925861381 ,2299,525879380,2,-0.000101604,-5.49E-05,0.00082017,-0.004199745,-0.000387291,0.002974031,841106170
743,2024-02-03_02:04:21,1706925861 ,1706925861391350,1706925861390 ,1706925861391 ,2299,525879390,1,-8.15E-06,-3.34E-05,0.00041346,-0.003314567,0.00032213,0.002112324,1187356064
744,2024-02-03_02:04:21,1706925861 ,1706925861402121,1706925861400 ,1706925861402 ,2299,525879400,1,-3.67E-05,-5.67E-05,0.000430104,-0.003736114,-0.001063941,0.001155123,833301666
745,2024-02-03_02:04:21,1706925861 ,1706925861410608,1706925861410 ,1706925861411 ,2299,525879410,1,-2.67E-05,-6.45E-05,0.000436824,-0.003383101,3.3502739208e-06,0.00184628,4147117137
746,2024-02-03_02:04:21,1706925861 ,1706925861420738,1706925861420 ,1706925861421 ,2299,525879420,2,-0.00014026,-8.31E-05,0.000873778,-0.005828682,0.000234955,0.003315326,1844477937
747,2024-02-03_02:04:21,1706925861 ,1706925861431264,1706925861430 ,1706925861431 ,2299,525879430,1,-9.33E-05,-1.25E-05,0.000434523,-0.001607569,-0.000687569,0.001240401,4110974664
748,2024-02-03_02:04:21,1706925861 ,1706925861441311,1706925861440 ,1706925861441 ,2299,525879440,1,-8.75E-05,1.89143343683e-05,0.000419143,-0.003408257,-0.000823559,0.00192573,2404018609
749,2024-02-03_02:04:21,1706925861 ,1706925861450711,1706925861450 ,1706925861451 ,2299,525879450,1,-9.19E-05,2.2658738671e-06,0.000424742,-0.004770429,0.000125309,0.002129549,960107886
750,2024-02-03_02:04:21,1706925861 ,1706925861461616,1706925861460 ,1706925861462 ,2299,525879460,1,-0.000109061,-3.51E-05,0.000434131,-0.004330057,-4.58E-05,0.001430827,1087710999
751,2024-02-03_02:04:21,1706925861 ,1706925861471272,1706925861470 ,1706925861471 ,2299,525879470,2,-0.000238793,-0.00014092,0.000879597,-0.007948817,-4.72E-06,0.001368468,153284615
752,2024-02-03_02:04:21,1706925861 ,1706925861481265,1706925861480 ,1706925861481 ,2299,525879480,1,-0.000114967,-0.000103855,0.000438989,-0.002674154,-0.000565416,-7.27E-05,2848014547
753,2024-02-03_02:04:21,1706925861 ,1706925861491519,1706925861490 ,1706925861492 ,2299,525879490,1,-8.69E-05,-0.00010973,0.000427585,-0.002510326,0.00032753,0.0016743,3527661668
754,2024-02-03_02:04:21,1706925862 ,1706925861503379,1706925861500 ,1706925861503 ,2299,525879500,2,-0.000321671,-0.000267964,0.000836841,-0.009037632,0.001640402,0.004535906,4087460277
755,2024-02-03_02:04:21,1706925862 ,1706925861511305,1706925861510 ,1706925861511 ,2299,525879510,1,-0.000203363,-0.000190523,0.000432368,-0.005294533,-0.000488415,0.001056753,3484639239
756,2024-02-03_02:04:21,1706925862 ,1706925861521318,1706925861520 ,1706925861521 ,2299,525879520,1,-0.000213408,-0.000211182,0.0004434,-0.00439228,0.000405412,0.000999015,1109280657
757,2024-02-03_02:04:21,1706925862 ,1706925861531486,1706925861530 ,1706925861531 ,2299,525879530,1,-0.000224935,-0.000196849,0.000438251,-0.003594085,7.94866649976e-05,0.001696195,1921893764
758,2024-02-03_02:04:21,1706925862 ,1706925861541312,1706925861540 ,1706925861541 ,2299,525879540,2,-0.000550151,-0.00029351,0.000865038,-0.007650401,0.001226234,0.00383525,1773351853
759,2024-02-03_02:04:21,1706925862 ,1706925861550558,1706925861550 ,1706925861551 ,2299,525879550,1,-0.000312135,-0.000130244,0.000421545,-0.004778782,0.000646802,0.000495459,3309268737
760,2024-02-03_02:04:21,1706925862 ,1706925861560650,1706925861560 ,1706925861561 ,2299,525879560,1,-0.000320321,-0.000129936,0.000412434,-0.005596576,-0.000821445,0.000103223,1617838943
761,2024-02-03_02:04:21,1706925862 ,1706925861570887,1706925861570 ,1706925861571 ,2299,525879570,1,-0.000327125,-0.000165065,0.000427201,-0.005354118,-0.000682737,0.000729771,3650627272
762,2024-02-03_02:04:21,1706925862 ,1706925861580827,1706925861580 ,1706925861581 ,2299,525879580,2,-0.000676267,-0.0003175,0.000862411,-0.007028073,-0.000212276,0.001717969,2868182185
763,2024-02-03_02:04:21,1706925862 ,1706925861591283,1706925861590 ,1706925861591 ,2299,525879590,1,-0.000370422,-0.000102768,0.000413894,-0.003488097,0.000290447,0.000845158,4275217479
764,2024-02-03_02:04:21,1706925862 ,1706925861602204,1706925861600 ,1706925861602 ,2299,525879600,1,-0.000339767,-8.60E-05,0.000408368,-0.003175397,-0.000292879,0.000631562,1872560018
765,2024-02-03_02:04:21,1706925862 ,1706925861611589,1706925861610 ,1706925861612 ,2299,525879610,1,-0.000336671,-6.46E-05,0.000398065,-0.003611668,0.001357251,0.000377808,183794199
766,2024-02-03_02:04:21,1706925862 ,1706925861621262,1706925861620 ,1706925861621 ,2299,525879620,2,-0.00082565,-0.000219481,0.000827781,-0.009318976,0.002647505,-0.003807432,289827559
767,2024-02-03_02:04:21,1706925862 ,1706925861631288,1706925861630 ,1706925861631 ,2299,525879630,1,-0.000404102,-0.000185479,0.000439971,-0.003283078,7.2172567411e-05,-0.003663174,121435028
768,2024-02-03_02:04:21,1706925862 ,1706925861641415,1706925861640 ,1706925861641 ,2299,525879640,1,-0.000389256,-0.000199115,0.00043793,-0.002452387,-0.00015432,-0.003893618,3748234752
769,2024-02-03_02:04:21,1706925862 ,1706925861651591,1706925861650 ,1706925861652 ,2299,525879650,1,-0.000382972,-0.000196896,0.000426153,-0.002034808,-0.00020656,-0.003972322,3264848182
770,2024-02-03_02:04:21,1706925862 ,1706925861661363,1706925861660 ,1706925861661 ,2299,525879660,2,-0.000703387,-0.000394306,0.000823612,-0.007068548,-0.000500189,-0.008521004,2330729259
771,2024-02-03_02:04:21,1706925862 ,1706925861671456,1706925861670 ,1706925861671 ,2299,525879670,1,-0.000284256,-0.000242466,0.000428981,-0.004803494,-0.000405501,-0.005285412,3436510499
772,2024-02-03_02:04:21,1706925862 ,1706925861680737,1706925861680 ,1706925861681 ,2299,525879680,1,-0.0002675,-0.000234016,0.000446895,-0.003421689,0.001233001,-0.003506864,1560688497
773,2024-02-03_02:04:21,1706925862 ,1706925861690707,1706925861690 ,1706925861691 ,2299,525879690,1,-0.000290077,-0.000144633,0.00045082,-0.001788557,0.00370948,-0.001274991,1641015298
774,2024-02-03_02:04:21,1706925862 ,1706925861701794,1706925861700 ,1706925861702 ,2299,525879700,2,-0.000693743,0.000131725,0.000868838,-0.003661134,-0.001345003,-0.008347956,2285958290
775,2024-02-03_02:04:21,1706925862 ,1706925861710862,1706925861710 ,1706925861711 ,2299,525879710,1,-0.000243379,0.000244409,0.000415937,-0.003997232,-0.001126376,-0.001163536,3983148248
776,2024-02-03_02:04:21,1706925862 ,1706925861720925,1706925861720 ,1706925861721 ,2299,525879720,1,-0.000302444,0.000306492,0.000401229,-0.003843136,-8.12E-05,0.000843986,2772936410
777,2024-02-03_02:04:21,1706925862 ,1706925861730754,1706925861730 ,1706925861731 ,2299,525879730,1,-0.000385316,0.000321739,0.000387684,-0.003176359,-0.001200962,0.000181343,1239358266
778,2024-02-03_02:04:21,1706925862 ,1706925861741447,1706925861740 ,1706925861741 ,2299,525879740,2,-0.000742371,0.000600833,0.000781955,-0.00397748,-0.001531132,-0.003725239,1620004239
779,2024-02-03_02:04:21,1706925862 ,1706925861751030,1706925861750 ,1706925861751 ,2299,525879750,1,-0.000276199,0.000286413,0.000385883,-0.000268809,-0.001395724,-0.004888256,2115797515
780,2024-02-03_02:04:21,1706925862 ,1706925861760829,1706925861760 ,1706925861761 ,2299,525879760,1,-0.000148464,0.000289458,0.00037256,-0.000315267,-0.000891974,-0.00404152,1147422604
781,2024-02-03_02:04:21,1706925862 ,1706925861770722,1706925861770 ,1706925861771 ,2299,525879770,1,-7.63E-05,0.000265316,0.000380897,-0.000146434,-0.000383235,-0.003507818,3868188510
782,2024-02-03_02:04:21,1706925862 ,1706925861781004,1706925861780 ,1706925861781 ,2299,525879780,2,-0.000170046,0.00046929,0.000781777,-0.002104126,-0.000174837,-0.005705711,3115927353
783,2024-02-03_02:04:21,1706925862 ,1706925861791292,1706925861790 ,1706925861791 ,2299,525879790,1,-4.48E-05,0.000190963,0.000399719,-0.001615301,-0.000894952,-0.00388242,532948469
784,2024-02-03_02:04:21,1706925862 ,1706925861802160,1706925861800 ,1706925861802 ,2299,525879800,1,3.76647409859e-05,0.000168368,0.000395863,-5.71E-05,-0.00076861,-0.00312749,3219009525
785,2024-02-03_02:04:21,1706925862 ,1706925861811498,1706925861810 ,1706925861811 ,2299,525879810,1,9.797782990899999e-05,0.000173461,0.000389374,-4.94E-06,-0.001023241,-0.001613283,735845457
786,2024-02-03_02:04:21,1706925862 ,1706925861820792,1706925861820 ,1706925861821 ,2299,525879820,2,0.000239613,0.000308874,0.00076439,-0.004412183,-0.000306679,-0.002167432,3743304414
787,2024-02-03_02:04:21,1706925862 ,1706925861831280,1706925861830 ,1706925861831 ,2299,525879830,1,0.000135278,0.000100012,0.000382693,-0.003270062,-0.001070513,-0.003036828,1204782922
788,2024-02-03_02:04:21,1706925862 ,1706925861841326,1706925861840 ,1706925861841 ,2299,525879840,1,0.000200028,4.8582525658999994e-05,0.000389302,-0.00396663,-0.001066503,-0.00307603,2878285482
789,2024-02-03_02:04:21,1706925862 ,1706925861850713,1706925861850 ,1706925861851 ,2299,525879850,1,0.00028527,-4.31E-06,0.000399924,-0.004087101,-0.000648945,-0.002108261,3842439940
790,2024-02-03_02:04:21,1706925862 ,1706925861860829,1706925861860 ,1706925861861 ,2299,525879860,2,0.000696843,-1.67E-05,0.000778702,-0.00539196,-0.000357541,-0.009944602,2520369307
791,2024-02-03_02:04:21,1706925862 ,1706925861870713,1706925861870 ,1706925861871 ,2299,525879870,1,0.000444656,2.1911003742e-06,0.000367946,-0.003689823,-0.001939898,-0.00651676,1235301818
792,2024-02-03_02:04:21,1706925862 ,1706925861881341,1706925861880 ,1706925861881 ,2299,525879880,1,0.00053422,-4.06E-06,0.000367086,-0.005191675,-0.001040396,-0.003727649,837489726
793,2024-02-03_02:04:21,1706925862 ,1706925861891556,1706925861890 ,1706925861892 ,2299,525879890,1,0.000603159,-2.12E-05,0.000367047,-0.006475481,0.000504339,-0.00173747,2350446901
794,2024-02-03_02:04:21,1706925862 ,1706925861902532,1706925861900 ,1706925861903 ,2299,525879900,2,0.001218544,-8.00E-05,0.000749482,-0.012964062,0.001293844,-0.008696159,1001043221
795,2024-02-03_02:04:21,1706925862 ,1706925861911301,1706925861910 ,1706925861911 ,2299,525879910,1,0.000667609,-3.76E-05,0.000381824,-0.005308635,0.000183375,-0.005032625,3826676944
796,2024-02-03_02:04:21,1706925862 ,1706925861921322,1706925861920 ,1706925861921 ,2299,525879920,1,0.000746306,-1.28E-05,0.000378011,-0.004512627,-0.00103571,-0.003637131,1836191943
797,2024-02-03_02:04:21,1706925862 ,1706925861931361,1706925861930 ,1706925861931 ,2299,525879930,1,0.000812019,-1.30E-06,0.000381488,-0.004539161,-0.000538266,-0.000885912,4139487196
798,2024-02-03_02:04:21,1706925862 ,1706925861941284,1706925861940 ,1706925861941 ,2299,525879940,2,0.001574016,0.000110071,0.000740795,-0.007660786,0.002130077,0.005315053,2913941610
799,2024-02-03_02:04:21,1706925862 ,1706925861951432,1706925861950 ,1706925861951 ,2299,525879950,1,0.000734547,0.000113192,0.000353672,-0.006118853,0.000349643,-0.001027674,1683915032
800,2024-02-03_02:04:21,1706925862 ,1706925861961385,1706925861960 ,1706925861961 ,2299,525879960,1,0.00079156,6.45142236048e-05,0.000374698,-0.006762749,0.000273568,-0.001875134,2317514122
801,2024-02-03_02:04:21,1706925862 ,1706925861970734,1706925861970 ,1706925861971 ,2299,525879970,1,0.000837432,1.49777681847e-05,0.000390773,-0.005890009,4.92348584622e-05,-0.000716686,2907761282
802,2024-02-03_02:04:21,1706925862 ,1706925861981339,1706925861980 ,1706925861981 ,2299,525879980,2,0.001558207,3.9450508845e-06,0.000756058,-0.006451154,0.004002335,-0.000197719,2576458735
803,2024-02-03_02:04:21,1706925862 ,1706925861990698,1706925861990 ,1706925861991 ,2299,525879990,1,0.000743228,-1.19E-05,0.000364635,-0.002343342,-0.000762492,-0.004478971,923194491
804,2024-02-03_02:04:22,1706925862 ,1706925862003743,1706925862000 ,1706925862004 ,2299,525880000,1,0.000864035,-3.87E-05,0.000365693,-0.003028506,-0.000676506,-0.003962481,1667729921
805,2024-02-03_02:04:22,1706925862 ,1706925862010739,1706925862010 ,1706925862011 ,2299,525880010,1,0.000956065,-8.35E-05,0.00037613,-0.003607207,0.000404863,-0.000177491,1344569885
806,2024-02-03_02:04:22,1706925862 ,1706925862020872,1706925862020 ,1706925862021 ,2299,525880020,2,0.001903692,-0.00019722,0.000777792,-0.005937241,0.001718134,0.004902971,1823203579
807,2024-02-03_02:04:22,1706925862 ,1706925862031003,1706925862030 ,1706925862031 ,2299,525880030,1,0.000862324,-5.43E-05,0.000405268,-0.000640476,0.000647553,0.001207624,492120725
808,2024-02-03_02:04:22,1706925862 ,1706925862041322,1706925862040 ,1706925862041 ,2299,525880040,1,0.000835254,7.07384696691e-05,0.000385305,0.002818872,0.000676002,-0.003023525,1180177501
809,2024-02-03_02:04:22,1706925862 ,1706925862050575,1706925862050 ,1706925862051 ,2299,525880050,1,0.000862086,0.000256481,0.000348919,0.002028248,0.002491797,-0.006997518,2503444701
810,2024-02-03_02:04:22,1706925862 ,1706925862061578,1706925862060 ,1706925862062 ,2299,525880060,2,0.001743196,0.000736522,0.000721033,-0.008367343,0.004413625,-0.014316557,3168512072
811,2024-02-03_02:04:22,1706925862 ,1706925862070697,1706925862070 ,1706925862071 ,2299,525880070,1,0.000910621,0.000291075,0.000411043,-0.005978263,2.98294079725e-05,0.000540301,3991997093
812,2024-02-03_02:04:22,1706925862 ,1706925862081328,1706925862080 ,1706925862081 ,2299,525880080,1,0.000924562,0.000239279,0.000450977,-0.000191517,0.001125268,0.006241781,3115015435
813,2024-02-03_02:04:22,1706925862 ,1706925862091440,1706925862090 ,1706925862091 ,2299,525880090,1,0.00082581,0.000328138,0.000454436,0.007356356,0.001774502,0.006720245,110778214
814,2024-02-03_02:04:22,1706925862 ,1706925862102181,1706925862100 ,1706925862102 ,2299,525880100,2,0.001683874,0.001107483,0.000795357,0.010411973,-0.000705496,0.014153192,3158451647
815,2024-02-03_02:04:22,1706925862 ,1706925862111322,1706925862110 ,1706925862111 ,2299,525880110,1,0.000888035,0.000580244,0.000367328,-0.001984675,0.002999708,0.013995618,1592796308
816,2024-02-03_02:04:22,1706925862 ,1706925862121324,1706925862120 ,1706925862121 ,2299,525880120,1,0.000595872,0.000499235,0.000375463,-0.002532273,0.004799322,0.015249851,2356830701
817,2024-02-03_02:04:22,1706925862 ,1706925862131464,1706925862130 ,1706925862131 ,2299,525880130,1,0.000237013,0.000394947,0.000411612,-0.00051105,0.002958143,0.014302716,3619622862
818,2024-02-03_02:04:22,1706925862 ,1706925862141383,1706925862140 ,1706925862141 ,2299,525880140,2,0.000183751,0.000664362,0.000864102,0.002502639,-9.64E-05,0.022602543,3925538094
